who-rule-the-world    beyonce-knowles    Pop    Girls, we run this motha (yeah!) [x4],GIRLS!,Who run the world? Girls! [x4],Who run this motha? Girls! [x4],Who run the world? Girls! [x4],[Verse 1],Some of them men think they freak this like we do,But no they don't,Make your cheques come at they neck,,Disrespect us no they won't,Boy don't even try to take us,Boy this beat is crazy,This is how they made me,Houston Texas baby,This goes out to all my girls,That's in the club rocking the latest,Who will buy it for themselves and get more money later,I think I need a barber,None of these hoes can fade me,I'm so good with this,,I remind you I'm so hood with this,Boy I'm just playing, come here baby,Hope you still like me, If you hate me,My persuasion can build a nation,In this our, our love we can devour,You'll do anything for me,[Chorus],Who run the world? Girls! [x4],Who run this motha? Girls! [x4],Who run the world? Girls! [x4],[Verse 2],It's hot up in here,DJ don't be scared to run this, run this back,I'm repping for the girls who taking over the world,Have me raise a glass for the college grads,Anyone rolling I'll let you know what time it is,You can't hold me,I broke my 9 to 5 and copped my cheque,This goes out to all the women getting it in,,Get on your grind,To the other men that respect what I do,Please accept my shine,Boy you know you love it,How we're smart enough to make these millions,Strong enough to bare the children,Then get back to business,See, you better not play me,Don't come here baby,Hope you still like me,If you hate me!,[Bridge],My persuasion can build a nation,In this hour,Our love we can devour,You'll do anything for me,[Chorus],Who run the world? Girls! [x4],Who run this motha? Girls! [x4],Who run the world? Girls! [x4]
girl    beyonce-knowles    Pop    I love to love you baby,I love to love you baby.,I'm feelin' sexy,I wanna hear you say my name boy,If you can reach me,You can feel my burning flame,I'm feelin' kind of n-a-s-t-y I just might take you home with me,Baby the minute I feel your energy,Your vibe's just taken over me,Start feelin' so crazy babe,Lately, I feel the funk coming over me,I don't know what's gotten into me,The rhythm's got me feelin' so crazy babe,Tonight I'll be your naughty girl,I'm callin' all my girls,We're gonna turn this party out,I know you want my body,Tonight I'll be your naughty girl I'm,Callin' all my girls,I see you look me up and down,And I came to party,You're so sexy,,Tonight I am all yours boy,The way your body,Moves across the floor,You got me feelin n-a-s-t-y, I just might take you home with me,Baby the minute i feel your energy,The vibe's just taken over me,Start feelin' so crazy babe,Lately, I feel the funk coming over me,I don't know what's gotten into me,The rhythm's got me feelin' so crazy babe,Tonight I'll be your naughty girl,I'm callin' all my girls,We're gonna turn this party out,I know you want my body,Tonight I'll be your naughty girl I'm,Callin' all my girls,I see you look me up and down,And I came to party,I love to love you baby (I love to love you baby),I love to love you baby (I love to love you baby),I love to love you baby (I love to love you baby),I love to love you baby (I love to love you baby),Tonight I'll be your naughty girl,I'm callin' all my girls,We're gonna turn this party out,I know you want my body,Tonight I'll be your naughty girl I'm,Callin' all my girls,I see you look me up and down,And I came to party,Tonight I'll be your naughty girl (I'll be you naughty girl),I'm callin' all my girls,We're gonna turn this party out,I know you want my body,Tonight I'll be your naughty girl I'm,Callin' all my girls,I see you look me up and down,And I came to party
end-of-time    beyonce-knowles    Pop    Come take my hand,I won't let you go,I'll be your friend,I will love you so, deeply,I will be the one to kiss you at night,I will love you until the end of time,I'll be your baby,And I promise not to let you go,Love you like crazy,Now say you'll never let me go,Say you'll never let me go (say),Say you'll never let me go,Say you'll never let me go (say),Say you'll never let me go,Take, you away, from here,It's nothing between us but space, and time,I'll be your own little star, let me shine you up,Or your own little universe make me your girl,Come take my hand,I won't let you go,I'll be your friend,I will love you so, deeply,I will be the one to kiss you at night,(Kiss you at night),I will love you until the end of time,I'll be your baby,And I promise not to let you go,Love you like crazy,Now say you'll never let me go,Say you'll never let me go (say),Say you'll never let me go,Say you'll never let me go (say),Say you'll never let me go,Baby come on get up on it,Show me that you really want it,I wanna be the one to love you baby let's go (whoa),Let's go (whoa),I wanna provide this lovin' that your giving,I ain't frontin' in this love,,Can you let me love you from your head to toe (whoa),Let's go (whoa),Boy come to me (come to me),Let me turn your rain into sun (come to me babe),You don't have to worry baby (oh no),I promise I'll set your heart free,Let my love into your soul,You go, I go, we go, that's all she wrote,Say you'll, say say, say you'll, nev-never,Say you'll, say say, say you'll, nev-never,Say you'll, say say, say you'll, nev-never,Say you'll, say say, say you'll, nev-never,Can't you see babe,(Say you'll, say say, say you'll, nev-never),(Say you'll, say say, say you'll, nev-never),I just wanna love you,(Say you'll, say say, say you'll, nev-never),(Say you'll, say say, say you'll, nev-never),Can't you fell me babe,(Say you'll, say say, say you'll, nev-never),(Say you'll, say say, say you'll, nev-never),I just wanna be with you,I just wanna live for you,I'll never let you go,Free your love to me,Come take my hand,I won't let you go,I'll be your friend,I will love you so, deeply,I will be the one to kiss you at night,(Kiss you at night),I will love you until the end of time,I'll be your baby,I promise not to let you go,Love you like crazy,Now say you'll never let me go,Say you'll never let me go (say),Say you'll never let me go,Say you'll never let me go (say),Say you'll never let me go
party    beyonce-knowles    Pop    You a bad girl and your friends bad too,,Oh, you got the swag sauce, you dripping swagu,You a bad girl and your friends bad too,,Oh, you got the swag sauce, you dripping swagu,[chorus],I may be young but I'm ready,To give you all my love!,I told my girls you can get it,,Don't slow it down, just let it go,So in love I'll give it all away,,Just don't tell nobody tomorrow!,So tonight I'll do it every way,,Speakers knocking til the morning lights!,Chorus:,We like to party, hey, hey, hey! hey! hey! hey!,(We like to party!),We like to party, hey, hey, hey! hey! hey! hey!,(We like to party!),Your touch is driving me crazy,,I can't explain the way I feel!,Top down with the radio on,And the night belongs to us!,Just hold me close, don't let me go!,So in love! I don't care what they say!,I don't care if they're talking tomorrow!,Cause tonight is the night, oh, oh, oh,That I give you everything,,Music knocking til the morning light,,Cause we like to party!,Set the scene, 3000 degrees,,Ain't worried 'bout them fuck niggas over there,,But they worried 'bout me.,I got a homeboy name butter and another homeboy that nigga name cheese.,Fuck with me, baby!,,I'll make it milk til it drip down yo knees.,Spit that shit for real o, brain real o.,Kiddo says he looks up to me this just makes me feel old,,Never thought that we could become someone else's hero.,Man we were just in the food court eating guy gyros.,Yesterday that's the way,,Every single morning I try to pray!,Grandmama nem they never forgot, nothing else really means nothing to me.,I ain't stunting to be.,Talking to me?,Girl, why you fucking with me?,Move on, there,ain't nothing to see!,Shhh always something to song,,I'm the raw off the rip.,Cause of him all of them will remem the min that they fell in love with rap.,Black like having yo cousin back,,Blue like when that rent is due,,Cream like when I'm loving you!,Yeeaaah,So in love I'll give it all away,,Just don't tell nobody tomorrow!,Cause tonight is the night, oh, oh, oh,That I give you everything,,Music knocking until the morning light,,Cause we like to party!,Chorus:,We like to party, hey, hey, hey! hey! hey! hey!,(We like to party!),We like to party, hey, hey, hey! hey! hey! hey!,(We like to party!),You a bad girl and your friends bad too,,Oh, you got the swag sauce you drippin' swagu,You a bad girl and your friends bad too,,Oh, you got the swag sauce you drippin' swagu
crazy-in-love-2014-remix    beyonce-knowles    Pop    I love you,I love you,I love you,Baby I love you,You are my life,My happiest moments weren't complete,If you weren't by my side,You're my relation In connection to the sun,With you next to me There's no darkness I can't overcome,You are my raindrop I am the sea,With you and God,who's my sunlight I bloom and grow so beautifully,Baby, I'm so proud so proud to be your girl,You make the confusion Go all away,From this cold and messed up world,[Chorus],I am in love with you,You set me free,I can't do this thing,Called life without you here with me,'Cause I'm Dangerously In Love with you,I'll never leave,Just keep lovin' me,The way I love you loving me,And I know you love me,Love me for who I am,'Cause years before I became who I am Baby you,Were my man,I know it ain't easy Easy loving me,I appreciate the love and dedication,From you to me,Later on in my destiny I see myself having,Your child I see myself being your wife,And I see my whole future in your eyes,Thought of all my love for you sometimes make me wanna cry,Realize all my blessings,I'm grateful To have you by my side,[Chorus],Every time I see your face,My heart smiles,Every time it feels so good,It hurts sometimes,Created in this world To love, to hold, To,Feel, To breathe, To love you,Dangerously in love,[Chorus],Dangerously,,Dangerous,,Dangerously in love with you,Oh I love you I love you I love you I love,You...
die-with-you    beyonce-knowles    Pop    Ooh baby,Ooh baby,I love the way you make me feel,It slows down time,Come in my bedroom and turn off the lights,You whisper softly in my ear,Makes me unwind,The way you touch me let's me know you're mine,I'd rather be with you,Because I love the way you scream my name,And there's no other man that gives me what I want,And makes me feel this way,I'd rather be with you because you hustle hard,To take care of me,I'd rather be with you,Boy I'd rather be with you (I'd rather be with you),Boy I'd rather be with you,I love the way you look at me,Stare into my eyes,What do they say to you boy don't be shy,Tonight's the night your fantasies,Will all come true,I am your woman I belong to you, whoah,There is nothing I won't do for you,I know my soul connected me to you,I feel so safe when I'm alone with you oh,I'm holding back nothin' saving it all for you,Baby I love making love to you,It's like a high I can't come down from you,I'd rather be with you because I love the way,You scream my name (scream my name),And there's no other man that gives me what I want,And makes me feel this way (makes me feel this way),I'd rather be with you because you hustle hard (I'd rather be with you babe),To take care of me (now hold it down for me baby),I'd rather be with you,Boy I'd rather be with you (I'd rather be with you),I'd rather be, I'd rather be with you oh,Hey!,I'd rather be with you well yeah,Boy I rather be with you,I'd rather be with you well yeah,Boy I rather be with you (I rather, rather be, rather be with you),I'd rather be with you because I love the way (I love the way you scream my name),You scream my name (scream it louder baby),And there's no other man that gives me what I want (make me, make me feel this way),And makes me feel this way (make me feel good),I'd rather be with you because you hustle hard,To take care of me (so good, so good),I'd rather be with you,Boy I'd rather be with you (I'd rather be with you),I don't want nobody else but you,I'd rather be with you because I love the way,You scream my name,And there's no other man that gives me what I want,And makes me feel this way,I'd rather be with you because you hustle hard (I'd rather be with you babe),To take care of me,I'd rather be with you,Boy I'd rather be with you (I'd rather be with you),Boy I'd rather be with you
haunted-michael-diamond-remix    beyonce-knowles    Pop    Part 1 - Ghost:,[Verse 1: Beyonce],And I've been drifting off on knowledge,Cat-calls on cat-walks, man these women getting solemn,I could sing a song for a Solomon or Salamander,We took a flight at midnight and now my mind,can't help but wander: how come?,Spoon-fed pluralized eyes to find the beaches in the forest,When I'm looking off the edge, I preach my gut it can't help but ignore it,I'm climbing up the walls cause all the shit I hear is boring,All the shit I do is boring, all these record labels boring,I don't trust these record labels, I'm touring,All these people on the planet,Working 9 to 5, just to stay alive,The 9 to 5, just to stay alive,The 9 to 5, just to stay alive,The 9 to 5, just to stay alive,The 9 to 5, just to stay alive,The 9 to 5, just to stay alive,The 9 to 5, just to stay alive,All the people on the planet,Working 9 to 5 just to stay alive,How come?,What goes up, goes around,Goes around around around around,What goes up, goes around,Goes around around around around,Ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und,Ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und,Ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und,Ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und,Ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und,Ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und,Ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und ah-rou-ou-und,Soul not for sale,Probably won't make no money off this, oh well,Reap what you sow,Perfection is so..,Part 2 - Haunted:,[Verse: 2],It's what you do,It's what you see,I know if I'm haunting you,You must be haunting me,It's where we go,It's where we'll be,I know if I'm onto you, I'm onto you,Onto you, you must be onto me,My heart it lulls,Ghost in the sheets,I know if I'm haunting you,You must be haunting me,My wicked tongue,Where will it be,I know if I'm onto you,I'm onto you,Onto you, I'm onto you,Onto you, you must be onto me,You want me? I walk down the hallway,You're lucky, the bedroom's my runway,Slap me! I'm pinned to the doorway,Kiss, bite,fuck me,[Verse: 3],My haunted lungs, ghost in the sheets,I know if I'm haunting you, you must be haunting me,My wicked tongue, where will it be?,I know if I'm onto you, you must be onto me,It's what we see,I know if I'm haunting you, you must be haunting me,It's where we go, it's where we'll be,I know if I'm onto you, I'm onto you,Onto you, I'm onto you,Onto you, you must be onto me,You must be onto me (onto you, I'm onto you),You must be onto me (onto you, I'm onto you),You must be onto me (onto you, I'm onto you),You must be onto me (onto you, I'm onto you),[Outro],Me (onto you, I'm onto you),Me (onto you, I'm onto you),Me (onto you, I'm onto you),Me (onto you, I'm onto you),Me (onto you, I'm onto you)
runnin-lose-it-all    beyonce-knowles    Pop    [Verse 1: BeyoncÃ©],These four lonely walls have changed the way I feel,The way I feel, I'm standing still,And nothing else matters now, you're not here,So where are you? I've been callin' you, I'm missin' you,[Pre-Chorus: BeyoncÃ©],Where else can I go? Where else can I go?,Chasin' you, chasin' you,Memories turn to dust, please don't bury us,I got you, I got you,[Chorus: BeyoncÃ©],Runnin', runnin', runnin', runnin',Runnin', runnin', runnin',Ain't runnin' from myself no more,Together we'll win it all,I ain't runnin', runnin', runnin', runnin',Runnin', runnin', runnin',Ain't runnin' from myself no more,I'm ready to face it all,If I lose myself, I lose it all,[Verse 2: Arrow Benjamin],I've outrun the fears that chased, they're standin' still,I'm runnin' still, I'm runnin' still,And every voice that cried inside my head, forever drives,Forever drives, I kill the lights,[Pre-Chorus: Arrow Benjamin],Where else can I go? Where else can I go?,Chasing you, chasing you,[Chorus: Arrow Benjamin + BeyoncÃ©],Runnin', runnin', runnin', runnin',Runnin', runnin', runnin',Ain't runnin' from myself no more,Together we'll win it all,I ain't runnin', runnin', runnin', runnin',Runnin', runnin', runnin',Ain't runnin' from myself no more,I'm ready to face it all,If I lose myself, I lose it all,If I lose myself, I lose it all,If I lose myself, I lose it all,If I lose myself, I lose it all
settle-for-you    beyonce-knowles    Pop    Verse 1-,I always loved you, even though did me wrong,I always stayed by your side, I guess I was your fool,I always cared, there's no one above you,I swear, cheated on me now she's there,Pre-Chorus-,She won't answer your calls, don't wanna be bothered at all,I guess I'll be the one standing with open arms,Sucka for love, kisses too,Ya touch, I'm crazy for you,Chorus-,I'll settle for you, yes I will be the one who will,Settle for you, yes I will be the one you run to,You come running to, yes I will be the one who will,Settle for you, settle for you,Verse 2-,I can never leave you, no matter how hard I try,You'll probably do it again, I'll still be right here waiting,Nothing has changed, it remains, the same, I can't explain,Pre-Chorus,Sucka for love, ya kisses too,Ya touch, I'm crazy for you,Chorus-1x,Bridge-,Even when the chips are down, I'll still settle for you,You'll probably hurt me again, I'll still settle for you,I know I must be the world's greatest fool,(repeat),I'll still settle for you,Chorus- 1x,Ad-libs-,I will always love you no matter how hard I try,Probably do it again I'll still be here waiting,Stuck with you, in love with you, here for you, loving you,Settling for you baby yea
si-yo-fuera-un-chico    beyonce-knowles    Pop    Si yo fuera un chico,Solo por una vez,Yo me vestiria como quiero,Con lo que vea primero y me voy,saldria a buscar, chicas por montÃ³n,Mis amigos que son leales,Siempre van acompaÃ±arme hasta el fin,Cada noche a mentir,Si yo fuera un chico,SÃ© que podrÃ­a saber,Comprender mucho mejor,Lo que es amar a una mujer,SabrÃ­a escuchar, pues conozco el dolor,De perder a quien se quiere,Porque ignoras lo que tienes,Y quedas sin saber que pasÃ³,Si yo fuera un chico,Pero ves no lo soy,Los chicos son de molde,Y nosotras somos de corazÃ³n,Se piensan que son,Los del sexo superior,Pero cuando lo queremos,Los vence nuestra seducciÃ³n, seducciÃ³n,Si yo fuera un chico,SÃ© que podrÃ­a saber,Comprender mucho mejor,Lo que es amar a una mujer,SabrÃ­a escuchar, pues conozco el dolor,De perder a quien se quiere,Porque ignoras lo que tienes,Y quedas sin saber que pasÃ³,Es muy tarde ya vez para regresar,Perdonarte otra vez, ya no lo vas a lograr,El lugar que ocupabas, tu ya no esta mÃ¡s,Pero eres un chico, que le vas a hacer,No puedes comprender,Que se siente al comprender mejor,Y amar en serio a una mujer,No sabes escuchar, no te importa el dolor,Hasta que pierdes a quien quieres,Porque ignoras lo que tienes,Y quedas sin saber que pasÃ³,Pero eres un chico, que le vas hacer,No puedes comprender,Que se siente al comprender mejor,Y amar en serio a una mujer
stop-sign    beyonce-knowles    Pop    I like to feel so high and,you feel good feeling low,I like my colours vivid,and you paint your colours gold,I like to see the world and you like your weekends home,but I've been tagging behind while you refused to go,Chorus:,'Cause you're such a burden,but you're the weight off of my shoulders,'Cause even though I'm hurting,it still feels like it's time I'm growing,When I thought that we'd grow up and grow together the same time,guess I passed you by at that old "Stop" sign,At that old "Stop" sign,You like to sleep all day and I like my minutes long,I like trips to the movies you watch TV all night long,I like to go out dancing and you go out just to hang,And I've been right beside you losing me and doing the same,Chorus:,'Cause you're such a burden,but you're the weight off my shoulders,'Cause even though I'm hurting,it still feels like it's time I'm growing,When I thought that we'd grow up and grow together the same time,guess I passed you by at that old "Stop" sign,At that old "Stop" sign,I looked around and baby you were gone,Where did I lost you honey,I even slowed down thought you'd follow,But you took your own roads honey,'Cause I've been travelling travelling travelling,only to find that I'm making this trip alone,And I've been staying behind while you refused to go,Chorus:,'Cause you're such a burden,but you're the weight off my shoulders,'Cause even though I'm hurting,it still feels like it's time I'm growing,When I thought that we'd grow up and grow together the same time,guess I passed you by at that old "Stop" sign,At that old "Stop" sign
upgrade-you    beyonce-knowles    Pop    Hehehe Yeah b,,Talk your shit heheh (partner let me upgrade you),How you're gonna upgrade me,What's higher than number one,you know I used to beat that block,Now I be's the block (partner let me upgrade you),[verse 1:],I hear you be the block,But I'm the lights that keep the streets on,Notice you the type that like to keep them on a,Leash though,I'm known to walk alone,But I'm alone for a reason,Sending me a drink ain't appeasing,Believe me,Come harder this wont be easy,Don't doubt yourself trust me you need me,This ain't a shoulder with a chip or an ego,But what you think they all mad at me for,[bridge:],You need a real woman in your life,That's a good look,Taking care, home is still fly,That's a good look,I'm gonna help you build up your account,Thats a good look,Better yet a hood look,,Ladies thats a good look,When you're in them big meetings for the mills,Thats a good look,It take me just to compliment the deal,Thats a good look,Anything you cop I'll split the bill,That's a good look,Better yet a hood look,Believe me,Ladies that's a good look,[chorus:],Partner let me upgrade you,Audemars Piguet you,Switch your neck ties to purple labels,Upgrade you,I can (up), can I (up),Lemme upgrade you,Partner let me upgrade you,Partner let me upgrade you,Flip a new page,Introduce you to some new things &,Upgrade you,I can (up),,Can I (up), let me,Upgrade you,(partner let me upgrade you),[verse 2:],I can do for you what Martin did for the people,Ran by the men but the women keep the tempo,It's very seldom that you're blessed to find your equal,Still play my part and let you take the lead role,Believe me,I'll follow this could be easy,I'll be the help whenever you need me,I see you hustle wit my hustle I,Can keep you,Focused on your focus I can feed you,[bridge:],You need a real woman in your life,That's a good look,Taking care,Home is still fly,That's a good look,I'm gonna help you build up your account,That's a good look,Better yet a hood look,Ladies that's a good look,When you're in the big meetings for the mills,That's a good look,It take me just to compliment the deal,That's a good look,Anything you cop I'll split the bill,That's a good look,Better yet a hood look,Ladies that's a good look,[chorus],[Jay-Z:],(Uh HOV, Uh, HOV, uh huh huh!),I B the d-boy who infiltrated all the corporate dudes,They call shots, I call audibles,Jacob the jeweler, baubles, Lorraine Schwartz sorta dude,It's big balling baby when I'm courting you,I'm talking spy bags and fly pads and rooms at the Bloomberg,And rumors you on the verge of a new merge,'Cause that rock on ya finger is like a tumor,You can't fit ya hand in ya new purse,It's humorous to me they watching,and we just yachting off the island hopping off,Amalfi coast,Mafioso, oh baby you ever seen Saturn,No, not the car but everywhere we are,You sure to see stars.,This is high level not eye level,,My bezzle courtesy of Audemars,I order yours tomorrow now look at the time I saved you,Mama let me upgrade you,[hook:],Just when you think we had it all,Big ends, condos, collecting cars,Picture your life elevating with me,You my project celebrity,I keep your name hot in them streets,That little glimpse of light,Makes that diamond really shine,And you already is a star,Unless your flawless,Then ya dynasty ain't complete without a chief like me,Partner let me upgrade you,Audemars Piguet you,You switch your neckties to purple labels,Upgrade you,I can up,Can I up,Lemme upgrade you,Partner let me upgrade you,Partner let me upgrade you,Flip a new page,Introduce you to some new things,And upgrade you,I can up,Can I up?,Lemme upgrade you,Partner lemme upgrade you,[Outro:],Audemars Piguet watch,Dimples in ya necktie,Hermes briefcase,Cartier top clips,Silk lined blazers,Diamond creamed facials,VVS cuff links,6 star pent suites,Partner let me upgrade ya grade ya,Partner partner let me upgrade ya grade ya,Let me let me let me upgrade ya grade ya,Partner partner partner let me upgrade ya (huh...)
beautiful-nightmare    beyonce-knowles    Pop    Every night I rush to my bed,with hopes that maybe I'll get a chance to see you,When I close my eyes,I'm goin outta my head,Lost in a fairytale,Can you hold my hands and be my guide,Clouds filled with stars cover your skies,and I hope it rains,You're the perfect lullaby,What kinda dream is this?,You can be a sweet dream or a beautiful nightmare,Either way I don't wanna wake up from you,Sweet dream or a beautiful nightmare,Somebody pinch me, your love's too good to be true,My guilty pleasure I ain't goin no where,Baby long as you're here,I'll be floatin on air cause you're my,You can be a sweet dream or a beautiful nightmare,Either way I, don't wanna wake up from you,I mention you when I say my prayers,I wrap you around all of my thoughts,Boy you my temporary high,I wish that when I wake up youre there,So wrap your arms around me for real,and tell me you'll stay by side,Clouds filled with stars cover the skies,and I hope it rains,You're the perfect lullaby,What kinda dream is this?,You can be a sweet dream or a beautiful nightmare,Either way I, don't wanna wake up from you,Sweet dream or a beautiful nightmare,Somebody pinch me, your love's too good to be true,My guilty pleasure I ain't goin no where,Baby long as you're here,I'll be floatin on air cause you're my,You can be a sweet dream or a beautiful nightmare,Either way I, don't wanna wake up from you,Tattoo your name across my heart,So it will remain,Not even death could make us part,What kind of dream is this?,You can be a sweet dream or a beautiful nightmare,Either way I, don't wanna wake up from you,Sweet dream or a beautiful nightmare,Somebody pinch me, your love's too good to be true,You can be a sweet dream or a beautiful nightmare
broken-hearted-girl    beyonce-knowles    Pop    Oh, You're everything I thought you never were,And nothing like I thought you could've been,But still you live inside of me,So tell me how is that,You're the only one I wish I could forget,The only one I love to not forgive,And though you break my heart,You're the only one,And though there are times when I hate you 'cause I can't erase,The times that you hurt me and put tears on my face,And even now while I hate you it pains me to say,I know I'll be there at the end of the day,I don't wanna be without you babe,I don't wanna a broken heart,Don't wanna take a breath without you babe,I don't wanna to play that part,I know that I love you but let me just say,I don't wanna love you in no kinda way,No, no, I don't wanna a broken heart,And I don't wanna to play the broken-hearted girl,No, no, no broken-hearted girl,I'm no broken-hearted girl,Something that I feel I need to say,But up 'til now I've always been afraid,That you would never come around,And still I wanna put this out,You say you got the most respect for me,But sometimes I feel you're not deserving of me,And still you're in my heart,But you're the only one,And yes there are times when I hate you but I don't complain,'Cause I've been afraid that you would walk away,Oh, but now I don't hate you, I'm happy to say,That I will be there at the end of the day,I don't wanna be without you babe,I don't wanna a broken heart,Don't wanna take a breath without you baby,I don't wanna to play that part,I know that I love you but let me just say,I don't wanna love you in no kinda way,No, no, I don't wanna a broken heart,And I don't wanna to play the broken-hearted girl,No, no, no broken-hearted girl,Now I'm at a place I thought I'd never be, ooh,I'm living in a world that's all about you and me, yeah,Ain't gotta be afraid, my broken heart is free,To spread my wings and fly away, away with you,Yeah, yeah, yeah, oh, oh,I don't wanna be without my baby,I don't wanna broken heart,Don't wanna take a breath without my baby,I don't wanna to play that part,I know that I love you but let me just say,I don't wanna love you in no kinda way,No, no, I don't wanna a broken heart,I don't wanna to play the broken-hearted girl,No, no, no broken-hearted girl, broken-hearted girl,No, no, no broken-hearted girl, no broken-hearted girl
satellites    beyonce-knowles    Pop    Satellites flashing by,It's a beautiful state we're in,But how can we love in isolation?,Think how happy we can be when we just try,When nothing like we seem,Passionate words are never spoken,You don't know how I bleed,When I leave your side,In your eyes, love's alive,You've come untied,'Cause we're flashing by,Like satellites, satellites,Take all the rules away,How can we live if we don't change?,We're always on display,Let's run and hide,In our eyes, love's alive,We've come untied,'Cause we're flashing by,Like satellites, satellites,If we don't communicate,We'll exist in our own space,We have all the love we need,While we're apart I cannot breathe,Satellites flashing by,Satellites
if-i-were-a-boy-remix    beyonce-knowles    Pop    If I were a boy even just for a day,I'd roll out of bed in the morning,And throw on what I wanted,And go drink beer with the guys,And chase after girls,I'd kick it with who I wanted,And I'd never get confronted for it,'Cause they stick up for me,If I were a boy,I think I could understand,How it feels to love a girl,I swear I'd be a better man,I'd listen to her,'Cause I know how it hurts,When you lose the one you wanted,'Cause he's taking you for granted,And everything you had got destroyed,If I were a boy,I would turn off my phone,Tell everyone it's broken,So they'd think that I was sleeping alone,I'd put myself first,And make the rules as I go,'Cause I know that she'd be faithful,Waiting for me to come home, to come home,If I were a boy,I think I could understand,How it feels to love a girl,I swear I'd be a better man,I'd listen to her,'Cause I know how it hurts,When you lose the one you wanted,'Cause he's taking you for granted,And everything you had got destroyed,It's a little too late for you to come back,Say it's just a mistake,Think I'd forgive you like that,If you thought I would wait for you,You thought wrong,But you're just a boy,You don't understand,And you don't understand, oh,How it feels to love a girl,Someday you wish you were a better man,You don't listen to her,You don't care how it hurts,Until you lose the one you wanted,'Cause you're taking her for granted,And everything you had got destroyed,But you're just a boy
roc    beyonce-knowles    Pop    Oh oh oh I, oh oh oh I,If I wrote a book about where we stand,The title of my book would be "Life with Superman",That's how you make me feel,I count you as a privilege,This love is so ideal,I'm honored to be in it,I know you feel the same,I see it everyday,And all the things you do,And all the things you say,You are my roc,Baby you're the truth,You are my roc,I love to rock with you,You are my roc,You're everything I need,You are my roc,So baby rock with me,I wanna kiss ya, feel ya, please ya just right,I wanna touch ya, love ya, baby all night,Reward ya, for all the things you do,You are my roc,I love to roc with you,I love to roc with you,Oh oh oh I,If I wanna try to count the ways,You make me smile,I'll run out of fingers,Before I run out of time,To sing to talk about,Sugar you keeps it going on,Make me wanna keep my lovin strong,Make me wanna try my best,To give you what you want and what you need,Give you my whole heart, not just a little piece,More than a minimum, I'm talking everything,More than a single wish, I'm talking every dream,You are my roc,Baby you are the truth,You are my roc,I love to roc with you,You are my roc,You're everything I need,You are my roc,So baby roc with me,I wanna kiss ya, feel ya, please ya just right,I wanna touch ya, love ya, baby all night,Reward ya, for all the things you do,You are my roc,I love to roc with you,I wanna roc with you,There's options I dont want them,They're not worth my time,Cause if it's not you, oh no thank you,I like us just fine,You're a roc in the sand,You're a smile in a cry,You're my joy through the pain,You're the truth through the lies,No matter what I do,I know that I can count on you,Oh oh oh I, oh oh oh I,You are my roc,Baby you're the truth,You are my roc,I love to rock with you,You are my roc,You're everything I need,You are my roc,So baby roc with me,I wanna kiss ya, feel ya, please ya just right,I wanna touch ya, love ya, baby all night,Reward ya, for all the things you do,You are my roc,I love to roc with you,I love to roc with you,Oh oh oh I, oh oh oh I,I wanna kiss ya, feel ya, please ya just right,I wanna touch ya, love ya, baby all night,Reward ya, for all the things you do,You are my roc,I love to roc with you,I wanna roc with you
